pl_orbper	st_mass	planet_mass	env_mass
1.76358754	2.47	-2.2207469916914	-0.08882987966765601
1.76358757	2.47	-0.736106178370078	-0.02944424713480312
1.76358757	2.47	-8.36647398414007	-0.3346589593656028
10.95416	0.96	-8.394542678153691	-0.33578170712614763
10.91610834	0.98	-9.661316510642354	-0.3864526604256942
10.91647	0.99	-2.067722995008512	-0.08270891980034048
10.91610834	0.98	-0.8953910111544621	-0.035815640446178486
10.91610834	1.05	-3.876449315588376	-0.15505797262353505
22.3395	0.96	-22.46232839368681	-0.8984931357474725
22.26492	0.99	-3.1457164882036355	-0.12582865952814543
20.4074846	1.05	-24.492942099494158	-0.9797176839797663
20.41724	0.94	-5.839213399953092	-0.2335685359981237
20.40857074	1.05	-10.130571777289502	-0.40522287109158006
20.4415	1.02	-3.6746988100973446	-0.14698795240389378
13.6163456	1.02	-1.1315930803874887	-0.04526372321549955
13.6164547	1.05	-7.048112486896433	-0.28192449947585735
13.6141	0.94	-4.7782777104297605	-0.19113110841719042
134.4628	1.08	-17.332753703271646	-0.6933101481308659
134.4786723	1.03	-0.3126107737383656	-0.012504430949534625
134.47850876	1.1	-6.525083469530651	-0.26100333878122606
134.47972	1.11	-8.579706584302286	-0.34318826337209146
134.4786723	1.03	-14.229721426092485	-0.5691888570436995
284.063137	1.1	-3.377467643558696	-0.13509870574234784
284.215	1.08	-7.3614196001701995	-0.29445678400680797
284.0423	1.11	-17.251364225553473	-0.6900545690221389
284.060953	1.03	-6.327382691802672	-0.25309530767210686
284.060953	1.08	-4.7780848098405855	-0.19112339239362341
284.07309817	1.1	-1.883286855821653	-0.07533147423286611
284.060953	1.03	-8.330662985769848	-0.33322651943079395
34.2069395	0.9	-9.55990144075019	-0.3823960576300076
34.2069	0.85	-6.8410617801873	-0.273642471207492
34.169	0.9	-3.2113867772047446	-0.12845547108818978
34.20578508	0.89	-11.363652039219035	-0.4545460815687614
34.2069395	0.9	-3.4444028470504504	-0.13777611388201802
34.2069395	0.9	-7.361610618763772	-0.2944644247505509
7.68433241	0.7	-1.1732327573106789	-0.046929310292427154
7.68433487	0.57	-14.455732393634428	-0.5782292957453771
7.68433346	0.57	-7.267449704380499	-0.29069798817521997
7.68433487	0.57	-18.273589854505676	-0.730943594180227
3.905081	0.92	-7.492252398102711	-0.29969009592410845
3.90508198	1.0	-12.439842791590825	-0.49759371166363303
3.90508168	1.0	-5.529180524897465	-0.2211672209958986
3.90508194	0.93	-11.171366311183803	-0.4468546524473521
3.90508198	0.97	-10.349574213023628	-0.4139829685209451
3.9050824	0.93	-6.443921847288421	-0.25775687389153684
19.00545	1.16	-16.582930842102364	-0.6633172336840946
19.00537199	1.03	-6.62171342700626	-0.26486853708025043
19.00547	0.91	-15.628920016210396	-0.6251568006484158
19.00537199	1.03	-16.72733505324865	-0.6690934021299461
19.00537199	1.03	-4.623088453326475	-0.184923538133059
21.1876185	0.93	-0.12084736740883134	-0.004833894696353254
21.1875846	0.92	-9.082469683315919	-0.36329878733263676
21.185	0.86	-10.689715692484585	-0.4275886276993834
21.1875846	0.92	-16.63893955334038	-0.6655575821336152
21.1875846	0.86	-1.2376884270944428	-0.04950753708377771
31.8245304	0.92	-17.76918279195224	-0.7107673116780896
31.8245304	1.11	-4.950853530209506	-0.19803414120838025
31.8245304	0.92	-9.549973534271261	-0.38199894137085044
31.8245304	0.86	-8.309869476617747	-0.3323947790647099
31.828	0.86	-9.466742574539303	-0.37866970298157215
7.00821787	1.09	-0.9627267023574337	-0.03850906809429735
7.008151	1.2	-12.270561857905458	-0.49082247431621834
7.00828076	0.97	-5.783697174243771	-0.23134788696975084
7.00821787	1.12	-11.622387403511647	-0.4648954961404659
8.71989	1.14	-7.178945715089068	-0.2871578286035627
8.71982853	1.11	-2.1536000880295068	-0.08614400352118028
8.71980135	1.09	-1.9904997124227288	-0.07961998849690916
8.71975915	1.12	-0.1206088118741207	-0.004824352474964828
8.71982853	0.97	-6.17286869272974	-0.24691474770918959
8.71982853	1.11	-11.553113308424336	-0.4621245323369735
59.7371443	1.12	-0.7311972856438491	-0.029247891425753965
59.7370348	1.11	-0.38086382508568567	-0.015234553003427426
59.7371443	1.09	-8.30499775527812	-0.33219991021112477
59.7370348	0.97	-11.045466070145796	-0.44181864280583183
59.7367919	1.12	-15.023555923628766	-0.6009422369451507
59.7370348	0.97	-4.331173061805637	-0.17324692247222548
59.7370348	1.11	-17.71649842291683	-0.7086599369166732
59.73716	1.14	-3.6114713673840177	-0.1444588546953607
91.9404603	1.11	-3.358065425472229	-0.13432261701888915
91.93933735	1.12	-1.4913336705103308	-0.05965334682041323
91.9401253	1.09	-2.46585599153315	-0.098634239661326
91.93913	1.2	-4.72908790686388	-0.1891635162745552
91.9404603	0.97	-4.128856069728789	-0.16515424278915156
124.916337	1.11	-3.731507444463252	-0.1492602977785301
124.916337	0.97	-15.734470508918896	-0.6293788203567559
124.916337	0.97	-15.769163398043421	-0.6307665359217368
124.91349729	1.12	-17.051858761528806	-0.6820743504611523
210.6031105	0.97	-7.422893785471999	-0.29691575141887994
210.60697	1.2	-13.126557482564607	-0.5250622993025843
210.603	1.2	-1.4762587036690342	-0.05905034814676137
210.6031105	1.11	-11.38322274646438	-0.4553289098585752
210.6031105	0.97	-7.130447323854208	-0.28521789295416833
210.6013843	1.09	-3.90719454648865	-0.156287781859546
210.5935133	1.12	-3.0319663438219937	-0.12127865375287974
210.6031105	1.11	-10.41693442950968	-0.4166773771803872
210.6013843	1.12	-3.162999965873534	-0.12651999863494137
331.6011081	1.12	-5.219162085359394	-0.20876648341437576
331.6011081	1.11	-4.173058756329972	-0.16692235025319888
331.643	1.14	-1.870012232831588	-0.07480048931326352
331.60059	1.2	-8.09293246531733	-0.3237172986126932
331.601	1.2	-6.4869354557776555	-0.2594774182311062
331.6011081	1.11	-8.181862408320697	-0.3272744963328279
141.24164672	1.08	-5.562220406350538	-0.22248881625402153
141.2415405	1.02	-13.065733600498483	-0.5226293440199393
0.82400012	0.28	-11.48957023482897	-0.45958280939315876
0.82400012	0.28	-7.181635532782126	-0.287265421311285
0.82400012	0.4	-5.812353057645148	-0.23249412230580593
0.412	0.41	-7.865087019614998	-0.31460348078459993
0.941967	0.86	-10.942510447114083	-0.4377004178845633
0.240104	0.5	-10.423537868989524	-0.41694151475958097
6.842939	0.78	-8.284734283501708	-0.3313893713400683
6.8430344	0.88	-9.19321032014048	-0.3677284128056192
6.842939	0.88	-4.339718169365979	-0.17358872677463918
24.2783801	0.66	-2.9814514479621543	-0.11925805791848618
24.2783801	0.7	-0.4363241733935765	-0.01745296693574306
3.74317556	1.18	-9.794705509930639	-0.39178822039722555
3.743245	1.28	-1.9061658502110552	-0.07624663400844221
3.74312602	1.18	-17.046437573893613	-0.6818575029557445
3.74317556	1.18	-7.423888709953822	-0.29695554839815286
3.74317556	1.08	-10.29441337411215	-0.411776534964486
3.74316673	1.18	-12.944484067375512	-0.5177793626950205
3.74317556	1.08	-15.591914922753908	-0.6236765969101563
3.74316827	1.18	-23.40406274287486	-0.9361625097149944
10.42367777	1.08	-1.528776916488268	-0.06115107665953073
10.42367777	1.18	-2.6396943729381293	-0.10558777491752518
10.42367777	1.08	-0.3124197768219932	-0.012496791072879727
10.423648	1.28	-1.3927273029166511	-0.05570909211666605
10.42367744	1.11	-8.134380600783242	-0.3253752240313297
10.42367777	1.08	-6.068595545300643	-0.24274382181202572
10.423671	1.28	-2.934936256492461	-0.11739745025969844
10.42368297	1.18	-18.94213766308575	-0.7576855065234299
10.42367777	1.18	-2.6647905873100033	-0.10659162349240013
10.42367777	1.18	-11.433251442200435	-0.4573300576880174
22.34296958	1.08	-11.986435791246503	-0.47945743164986016
22.34296483	1.18	-5.931244207144146	-0.23724976828576583
22.343	1.1	-6.72425082623965	-0.268970033049586
22.342989	1.28	-16.189748949662985	-0.6475899579865194
22.342972	1.28	-7.712321079814196	-0.30849284319256787
22.34296958	1.18	-17.33720752683853	-0.6934883010735412
22.34296958	1.18	-18.50773375741656	-0.7403093502966624
22.34296959	1.18	-4.350887490565351	-0.17403549962261405
22.342971	1.28	-3.4037912926271656	-0.13615165170508664
22.34296949	1.18	-1.9332436684058034	-0.07732974673623214
54.31993	1.28	-5.05152142100422	-0.2020608568401688
54.31998605	1.18	-10.381744127842431	-0.41526976511369723
54.31996151	1.11	-11.249552173902414	-0.44998208695609654
54.31998605	1.08	-15.777773952521288	-0.6311109581008515
54.31998605	1.08	-5.285124807520284	-0.21140499230081136
54.32009167	1.18	-0.7243916236976227	-0.028975664947904906
4.28745547	0.99	-4.3597753040780916	-0.17439101216312367
4.2881785	0.93	-3.4125812191916363	-0.13650324876766545
4.28746668	0.91	-0.638100068177512	-0.02552400272710048
4.2873775	1.01	-8.365426948561224	-0.33461707794244894
4.28745547	0.99	-5.348405835703405	-0.2139362334281362
1.70632513	0.89	-9.227326757827646	-0.36909307031310584
1.706304	0.89	-7.1920939985089785	-0.28768375994035916
0.8374908	0.91	-4.993055586128069	-0.19972222344512275
0.837491	0.91	-30.611699863500554	-1.2244679945400223
0.83749122	1.02	-7.309291074894697	-0.2923716429957879
0.83749149	1.02	-19.916908144428746	-0.7966763257771499
0.8374912	0.91	-11.904853411203895	-0.47619413644815584
0.83749133	0.87	-10.422661338140154	-0.4169064535256062
0.83749133	0.9	-4.638009115177616	-0.18552036460710464
45.29431717	0.9	-13.078648904759154	-0.5231459561903662
45.294292	1.02	-1.211223396942884	-0.048448935877715364
45.29430079	1.02	-0.33259150186353187	-0.013303660074541274
45.2941835	1.02	-11.27701563715986	-0.4510806254863944
45.29422297	1.02	-16.812214643544547	-0.6724885857417818
45.29422297	0.88	-20.90613430788616	-0.8362453723154464
45.294314	1.02	-14.663665622928322	-0.5865466249171329
45.294301	0.91	-7.276581462281485	-0.2910632584912594
45.29431717	0.9	-20.56837599559198	-0.8227350398236791
45.29406	0.91	-12.996500411763947	-0.5198600164705579
45.29431717	0.87	-11.342305640017791	-0.45369222560071165
45.294301	0.91	-14.648106592039667	-0.5859242636815867
45.2946	1.02	-7.487552823407571	-0.29950211293630286
45.29485	0.9	-0.6445053904804312	-0.02578021561921725
151.04	0.91	-0.18482998793253008	-0.007393199517301203
6.88707073	1.05	-6.474242193809735	-0.2589696877523894
6.88701386	1.06	-9.590200868333092	-0.38360803473332367
6.88734443	1.06	-18.558452275099633	-0.7423380910039853
6.88706037	1.1	-7.494188035553275	-0.29976752142213103
12.81588378	1.1	-5.035104519930779	-0.20140418079723116
12.815909	1.06	-12.361524334003995	-0.4944609733601598
12.81588378	1.08	-9.426929482189482	-0.37707717928757933
12.81588378	1.1	-5.360326742730476	-0.21441306970921903
12.815735	1.11	-12.131204050017287	-0.4852481620006915
12.81587113	1.06	-1.1421088869362768	-0.045684355477451075
12.81588378	1.08	-10.350737193243827	-0.41402948772975307
12.81588378	1.08	-0.35597409402780433	-0.014238963761112174
35.3330866	1.08	-2.525823270735626	-0.10103293082942504
35.33313	1.06	-5.618068022930979	-0.22472272091723916
35.3330866	1.08	-8.456907054873888	-0.33827628219495554
35.3331932	1.05	-4.119442502835557	-0.16477770011342227
35.33221177	1.06	-2.218540674691004	-0.08874162698764015
35.3331932	1.06	-4.825409327923716	-0.19301637311694866
35.3330866	1.1	-7.6492422872175165	-0.3059696914887007
35.3330866	1.1	-22.45229944507851	-0.8980919778031404
35.3331	1.08	-0.28959764919786707	-0.011583905967914683
120.01918452	1.32	-4.661351683422648	-0.18645406733690592
120.0181272	1.4	-3.5824795351931584	-0.14329918140772635
120.0181272	1.34	-12.450211186405816	-0.4980084474562327
120.0183551	1.41	-15.061389728596255	-0.6024555891438502
120.0181272	1.34	-9.951273153170364	-0.3980509261268146
120.0183551	1.32	-12.256354775117975	-0.490254191004719
14.30511983	0.93	-1.0692235146764733	-0.04276894058705893
14.30517579	0.93	-4.673508916226977	-0.18694035664907907
14.3052	0.96	-14.207680867937349	-0.568307234717494
14.30511983	0.9	-25.516060471801346	-1.0206424188720538
9.18186435	0.93	-0.9169595793496049	-0.0366783831739842
9.18189122	0.93	-16.99020690217859	-0.6796082760871436
9.18186	0.93	-20.79744009253462	-0.8318976037013849
9.18186435	0.93	-3.6465055030560376	-0.1458602201222415
9.18186435	0.9	-10.552431751402768	-0.42209727005611075
4.33642933	1.21	-7.0278859347471	-0.281115437389884
4.33642933	1.21	-0.24542047595125255	-0.009816819038050102
4.33642933	1.21	-6.695600517525305	-0.2678240207010122
4.33643506	1.27	-6.288240119023307	-0.2515296047609323
3.55485634	0.93	-22.36677668191605	-0.894671067276642
3.55485675	1.11	-6.320449130985544	-0.2528179652394218
3.554901	1.07	-12.160110199517572	-0.4864044079807029
3.55485691	0.93	-11.940226572255247	-0.4776090628902099
3.55485691	0.86	-2.972124092058616	-0.11888496368234464
5.28789787	1.41	-3.752800542321843	-0.15011202169287371
5.28789787	1.41	-17.44113720908246	-0.6976454883632984
5.28789787	1.11	-7.100181759001124	-0.28400727036004497
5.28789787	1.49	-7.219714549997207	-0.28878858199988827
5.28790754	1.44	-3.6080914402191433	-0.14432365760876573
6.49801525	0.96	-16.333794816738543	-0.6533517926695417
6.4980147	1.02	-14.726330064729328	-0.5890532025891732
6.49801525	0.92	-11.409316722543325	-0.456372668901733
6.49801525	1.0	-4.393624982741576	-0.17574499930966306
6.4980147	0.95	-2.0259337324698903	-0.08103734929879561
6.49801525	0.92	-1.413297785676938	-0.05653191142707752
19.76172042	1.06	-0.31919713768854485	-0.012767885507541795
19.76172042	1.06	-4.168009485285423	-0.16672037941141693
19.76169247	1.06	-6.522829811637626	-0.26091319246550504
19.76172042	1.06	-3.2135613485793795	-0.12854245394317518
19.76191	1.14	-11.92334780204494	-0.47693391208179764
5.18498961	0.55	-11.185344649405122	-0.4474137859762049
5.18500207	0.55	-6.918097513803922	-0.27672390055215684
5.18500207	0.73	-16.28053690828058	-0.6512214763312233
12.43929428	0.74	-0.6585916874845553	-0.026343667499382214
12.43929428	0.85	-11.43140948302118	-0.45725637932084723
12.43931193	0.91	-10.7636458321975	-0.4305458332879
12.43931336	0.85	-8.005824471686687	-0.3202329788674675
12.43931193	0.91	-19.062602427021588	-0.7625040970808635
12.43931193	0.91	-30.82646190803186	-1.2330584763212744
11.35008767	0.66	-2.775404882503591	-0.11101619530014364
11.35011917	0.59	-2.4796275350629156	-0.09918510140251663
11.35011917	0.55	-18.428501113303323	-0.7371400445321329
11.35011917	0.55	-12.046221155220987	-0.4818488462088395
11.35011832	0.66	-20.56870645208607	-0.8227482580834428
3.4876878	1.13	-12.000074139665307	-0.48000296558661226
3.48768878	1.07	-13.060012505075104	-0.5224005002030042
3.48768943	1.12	-15.32624150987872	-0.6130496603951489
3.48768878	0.99	-19.789493907061416	-0.7915797562824567
3.48768943	0.98	-8.433156590374514	-0.3373262636149806
6.02976	1.17	-6.412832497566602	-0.2565132999026641
6.02979518	1.12	-15.459509702956598	-0.6183803881182639
6.02979518	1.12	-4.571781089682827	-0.18287124358731308
6.02979518	1.24	-2.421547400789674	-0.09686189603158696
6.02979518	0.98	-2.1781770605064943	-0.08712708242025978
6.02908	1.13	-8.8816644598209	-0.35526657839283604
34.26749	0.79	-13.808039769042352	-0.5523215907616941
34.2685705	0.81	-13.325687287891142	-0.5330274915156457
34.26873173	0.86	-2.210127269058744	-0.08840509076234977
34.2685705	0.81	-11.720448446838805	-0.4688179378735522
34.2685741	0.86	-3.4466365957641325	-0.1378654638305653
34.2685705	0.81	-12.507242000419152	-0.5002896800167661
5.75322197	1.02	-6.754736133134676	-0.270189445325387
5.7532225	0.87	-15.917516653341943	-0.6367006661336777
5.75322197	1.02	-7.643595915953265	-0.3057438366381306
5.75321539	1.02	-0.3605739899409959	-0.014422959597639836
5.75322197	1.02	-14.424246609857795	-0.5769698643943117
5.7532239	0.87	-0.6757048224750655	-0.02702819289900262
5.75321539	0.87	-8.648609717677093	-0.3459443887070837
5.50860439	0.94	-20.086015578323945	-0.8034406231329578
5.50851139	0.96	-7.280653173511828	-0.2912261269404731
5.50860439	0.94	-17.066722892072764	-0.6826689156829105
5.50860439	0.98	-3.387346112981739	-0.13549384451926957
5.50860699	0.96	-13.576055103037486	-0.5430422041214995
5.508576	0.84	-7.48316914988604	-0.2993267659954416
5.5086102	0.96	-9.545972957106217	-0.3818389182842487
18.93058222	0.77	-2.8758256987160875	-0.11503302794864351
18.93094	0.92	-15.720159096762805	-0.6288063638705123
18.93055119	0.77	-2.9250740023797204	-0.11700296009518882
18.93054959	0.95	-9.542478024761385	-0.3816991209904554
18.93054959	0.95	-0.2506994868653216	-0.010027979474612866
16.57110363	0.88	-1.9559888418692803	-0.07823955367477121
16.57110363	0.85	-0.5011856083028636	-0.020047424332114545
16.57099265	0.91	-8.257691374765201	-0.33030765499060805
16.57110363	0.85	-10.204074945771655	-0.40816299783086624
16.0049	1.28	-12.11482343264002	-0.48459293730560077
16.00494214	1.25	-3.971796825595939	-0.15887187302383757
16.0049078	1.28	-0.42955482732364286	-0.017182193092945715
16.00496657	1.41	-5.507181516068237	-0.2202872606427295
1.95452434	0.98	-9.2512201799276	-0.370048807197104
1.95454386	1.0	-3.6126191672347594	-0.14450476668939038
1.95452434	1.04	-1.2480132401428945	-0.04992052960571578
1.95452597	1.01	-3.3014057329311237	-0.13205622931724495
1.95452434	1.04	-12.901987913895992	-0.5160795165558397
1.954541	1.06	-6.537429840385358	-0.26149719361541435
105.6551369	0.99	-9.459255560494599	-0.37837022241978396
105.6551369	1.04	-17.806574449492107	-0.7122629779796843
7.23400469	0.95	-7.563043193790175	-0.302521727751607
7.23400381	0.88	-1.9433893589469144	-0.07773557435787658
7.2340102	0.99	-11.181243480224085	-0.4472497392089634
7.23400469	1.01	-1.7629519958005737	-0.07051807983202295
49.1013514	0.91	-0.3498779851024249	-0.013995119404096996
49.1011093	0.9	-3.342627617548013	-0.1337051047019205
49.1013514	1.04	-10.667985079372222	-0.4267194031748889
49.1013514	1.04	-17.91556954936067	-0.7166227819744267
1.41122985	0.61	-2.8951030060970875	-0.11580412024388351
1.41122985	0.7	-24.774855647992013	-0.9909942259196806
1.41123002	0.66	-4.290024463468959	-0.17160097853875836
1.41122985	0.61	-5.627274577557295	-0.2250909831022918
1.41123002	0.73	-13.77637473126504	-0.5510549892506016
5.28696	0.8	-10.325544688251274	-0.413021787530051
5.28691996	0.78	-4.935989570514732	-0.19743958282058927
5.28695437	0.73	-14.179857089847046	-0.5671942835938818
5.28695437	0.8	-6.657460528347526	-0.26629842113390106
5.28695437	0.8	-17.559610989256484	-0.7023844395702594
5.28695437	0.73	-16.78701812628229	-0.6714807250512916
5.28695437	0.73	-15.0769059429746	-0.603076237718984
5.28695437	0.8	-11.133779700666292	-0.4453511880266517
7.07139151	0.78	-1.7229306929625734	-0.06891722771850294
7.07136076	0.8	-2.2252547505281455	-0.08901019002112583
7.07136119	0.78	-1.6477408207329258	-0.06590963282931703
7.07136119	0.81	-7.111919395634155	-0.28447677582536623
7.07136076	0.8	-2.1480497251877058	-0.08592198900750823
7.07136076	0.8	-1.1987002609031692	-0.047948010436126766
7.07134	0.8	-2.520195788971828	-0.10080783155887313
7.07145665	0.78	-8.932848786114398	-0.35731395144457595
7.07136076	0.73	-4.3430676838547555	-0.17372270735419024
10.31174786	0.78	-12.441732466851175	-0.497669298674047
10.31173752	0.73	-3.9012415623716903	-0.15604966249486762
10.31174786	0.81	-5.574559719329316	-0.22298238877317264
10.312	0.73	-6.02679666784283	-0.2410718667137132
10.31173752	0.73	-5.426036290321941	-0.21704145161287763
10.311767	0.8	-8.147508730687228	-0.3259003492274891
10.3117	0.8	-1.404514842169913	-0.056180593686796516
16.14569077	0.73	-9.620472033750401	-0.3848188813500161
16.14569941	0.78	-3.1675595375780086	-0.12670238150312035
16.14568692	0.78	-1.908712462988046	-0.07634849851952184
16.14569077	0.8	-1.925118658697687	-0.07700474634790748
16.14569077	0.73	-13.76312150847895	-0.550524860339158
16.14569077	0.8	-8.392686181969722	-0.3357074472787889
27.4537294	0.8	-1.1828822983618763	-0.047315291934475055
27.4536146	0.81	-17.37481479567998	-0.6949925918271993
27.45362	0.8	-8.99225298556073	-0.35969011942242923
27.4537294	0.73	-15.769653165779548	-0.6307861266311819
27.4537294	0.73	-6.832732367646747	-0.2733092947058699
27.4537294	0.73	-4.5463224210248345	-0.18185289684099337
27.4536146	0.78	-15.612609983076968	-0.6245043993230788
27.4537294	0.8	-15.664935139466508	-0.6265974055786603
96.9151496	0.87	-12.423421368118087	-0.4969368547247235
96.91492	0.84	-2.265419260427212	-0.09061677041708847
96.9151707	0.89	-11.238324279618634	-0.4495329711847454
96.91512125	0.89	-13.576623150715895	-0.5430649260286358
96.9151496	0.75	-10.96056407365714	-0.4384225629462856
96.9151496	0.78	-11.426487430753072	-0.4570594972301229
13.47469571	0.89	-11.124485517112518	-0.44497942068450075
13.47467339	0.91	-4.719602197524856	-0.18878408790099424
10.99470868	0.67	-10.98575432361019	-0.43943017294440756
10.99470891	0.57	-3.3157855393544122	-0.13263142157417648
10.99471714	0.67	-10.40509283586072	-0.41620371343442886
10.99470891	0.67	-5.332484729076456	-0.21329938916305824
62.1385979	0.9	-8.310830411896026	-0.33243321647584106
62.13874912	0.9	-2.60120075401822	-0.10404803016072879
62.1387714	1.03	-4.619968999214831	-0.18479875996859324
62.1402	0.86	-6.478414439375877	-0.25913657757503505
62.1387714	1.03	-11.712127868832333	-0.46848511475329335
66.4159789	0.9	-3.9126034699596413	-0.15650413879838565
66.4162133	0.84	-12.056447091398512	-0.4822578836559405
66.41641966	0.9	-22.544894662808627	-0.901795786512345
37.3229493	1.0	-9.05203492246408	-0.36208139689856317
37.3229493	0.96	-1.7871880717103747	-0.07148752286841499
37.3228722	3.57	-1.3044919275261515	-0.05217967710104606
37.3229493	1.09	-4.9491112204406	-0.197964448817624
37.32250138	1.16	-1.5345402164084059	-0.06138160865633624
36.5156053	0.75	-4.179923151530234	-0.16719692606120937
36.5156053	0.79	-6.207637951657836	-0.24830551806631346
36.51559488	0.79	-6.694720796783102	-0.2677888318713241
36.5156053	0.75	-20.65386004907207	-0.8261544019628828
36.5157639	0.77	-6.549129721130557	-0.2619651888452223
1.90780645	0.92	-16.15674107470123	-0.6462696429880492
1.9078086	1.0	-5.178119051440266	-0.20712476205761066
1.9078052	0.9	-11.134757989555123	-0.44539031958220493
1.9078052	0.91	-7.032453556921434	-0.28129814227685734
1.9078052	0.95	-18.648466708643742	-0.7459386683457497
1.9078052	0.95	-23.362804061932067	-0.9345121624772827
1.90781068	0.92	-2.7683329528196388	-0.11073331811278556
1.9078052	0.95	-12.185479998828402	-0.4874191999531361
2.51461384	0.96	-16.794407465909853	-0.6717762986363941
2.51462432	0.9	-12.092588275788945	-0.4837035310315578
2.5146285	0.96	-4.610721423114336	-0.18442885692457345
2.514615	0.94	-8.20765819763655	-0.328306327905462
2.51462432	0.93	-1.569324748283336	-0.06277298993133344
2.51462432	0.93	-5.034342318305496	-0.20137369273221986
2.5146285	0.94	-6.393069671307903	-0.25572278685231614
4.41769252	0.77	-4.719995724748544	-0.18879982898994174
4.41769648	0.7	-3.2583078909135397	-0.1303323156365416
4.41769252	0.72	-4.537272618572703	-0.18149090474290813
4.417749	0.71	-2.429516963566033	-0.09718067854264133
4.41769648	0.7	-9.686888041130363	-0.38747552164521454
15.96532718	1.07	-8.83731133834611	-0.3534924535338444
15.96533687	1.09	-4.26987574260263	-0.1707950297041052
15.9654	1.09	-13.946611169441919	-0.5578644467776768
15.96533427	1.07	-10.894046800438671	-0.43576187201754685
15.9653287	1.21	-2.219888306303968	-0.08879553225215872
15.965316	1.07	-7.076724006873551	-0.28306896027494205
179.6076602	1.09	-16.03147804613288	-0.6412591218453152
179.601	1.16	-8.35557318165284	-0.33422292726611363
179.6076602	1.12	-0.5765912981585855	-0.02306365192634342
179.609803	1.07	-16.297324516835122	-0.6518929806734048
179.6076602	1.09	-8.861492110454972	-0.35445968441819886
179.6076602	1.13	-4.746916797978257	-0.1898766719191303
179.612	1.09	-5.99408918660362	-0.23976356746414482
179.61009936	1.07	-4.887028794989957	-0.1954811517995983
179.6133	1.07	-10.074915025498576	-0.40299660101994306
19.32952416	0.8	-10.93027864364122	-0.4372111457456488
19.3296	0.76	-11.269016916766722	-0.4507606766706689
19.32952416	0.87	-2.024502695674318	-0.08098010782697272
19.32964621	0.81	-7.5755827698559255	-0.303023310794237
19.32952416	0.87	-7.38846186157499	-0.29553847446299963
19.32948057	0.81	-13.373297469291632	-0.5349318987716652
19.32945602	0.88	-4.806695913106293	-0.19226783652425172
19.32945602	0.81	-3.5558323685037716	-0.14223329474015087
1.22621732	1.06	-4.300592309026119	-0.17202369236104478
1.22621732	1.06	-8.545480542832667	-0.3418192217133067
7.56052455	0.96	-2.578200348569848	-0.10312801394279392
7.56048552	0.96	-5.784696886195557	-0.2313878754478223
7.56052209	0.96	-8.311761111909458	-0.33247044447637836
7.56052209	1.03	-1.9235628862941052	-0.07694251545176421
7.56052806	1.03	-5.562525095498522	-0.22250100381994087
7.560344	0.99	-4.222193693542141	-0.16888774774168563
7.56052806	0.94	-5.562915414115906	-0.22251661656463625
7.56052806	1.03	-6.691301988141516	-0.26765207952566067
12.12401737	0.81	-13.262694270324898	-0.5305077708129959
12.12400283	0.86	-4.188970895738193	-0.16755883582952774
12.12402699	0.86	-28.169922378788794	-1.1267968951515517
12.12400943	0.83	-9.335142037073302	-0.3734056814829321
12.12400943	0.86	-11.474041203235267	-0.45896164812941065
12.124	0.8	-0.9844300650787746	-0.03937720260315099
2.71407837	1.03	-4.145809131131992	-0.1658323652452797
2.71407837	1.04	-1.055123821160498	-0.042204952846419924
2.71407755	0.98	-7.10121132231805	-0.284048452892722
2.71407755	1.06	-9.188871759535962	-0.36755487038143847
2.71407755	0.73	-2.139212132010489	-0.08556848528041956
2.71407755	0.73	-7.398353759594105	-0.2959341503837642
2.71407763	1.03	-1.793132629518649	-0.07172530518074596
2.71406	0.95	-1.735479568052807	-0.06941918272211228
122.8808058	0.97	-8.736545285880593	-0.34946181143522376
122.8808058	0.95	-7.212440027929599	-0.288497601117184
122.8799543	0.88	-22.361426297081245	-0.8944570518832498
122.8767	0.92	-6.053508751075073	-0.24214035004300294
122.8808058	0.97	-7.36769679554983	-0.2947078718219932
122.8808058	0.97	-8.383738441573998	-0.33534953766295994
1.06378867	0.82	-13.258990963676007	-0.5303596385470403
1.06378861	0.92	-7.532663349418287	-0.30130653397673146
1.06378861	0.82	-6.5550934203634625	-0.2622037368145385
1.06378867	0.92	-11.367378566497221	-0.45469514265988886
1.06378867	0.92	-0.650324418996511	-0.02601297675986044
148.4601819	0.89	-10.35581171889482	-0.41423246875579284
148.46005746	0.89	-12.675037164867527	-0.5070014865947011
148.4603382	0.83	-11.353500321822155	-0.4541400128728862
148.4603382	0.83	-8.621653296414172	-0.3448661318565669
148.4603382	0.87	-6.86427360863096	-0.2745709443452384
7.1276598	0.87	-4.062685236610195	-0.16250740946440778
7.12766417	0.89	-6.269284837806023	-0.2507713935122409
0.934884	0.72	-12.433779675271156	-0.49735118701084624
0.93488424	0.79	-4.146374386037791	-0.16585497544151165
0.93488424	0.95	-9.022689450698179	-0.36090757802792717
11.42755098	1.08	-3.138915708554942	-0.1255566283421977
11.42747893	1.08	-3.7024906994898314	-0.14809962797959325
11.42755098	0.91	-0.5075193763506118	-0.020300775054024472
11.42754563	0.81	-6.239172868450173	-0.24956691473800693
11.42754563	0.82	-3.6769695899804336	-0.14707878359921733
11.42754563	1.01	-15.254307095983563	-0.6101722838393425
23.66834635	0.91	-1.6023913624810064	-0.06409565449924026
23.66836427	0.82	-7.022733607094337	-0.2809093442837735
23.66836427	0.81	-23.86622398137356	-0.9546489592549425
